date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:56:37	26980/26980	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/project-8.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/project-8.jpg	(from https://tunis-wp.ibthemespro.com/works/)
17:56:37	28456/28456	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/project-9.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/project-9.jpg	(from https://tunis-wp.ibthemespro.com/works/)
17:56:37	624/624	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2007:59:07%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/tunis-toolkit/assets/img/left-arrow.png	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/tunis-toolkit/assets/img/left-arrow.png	(from https://tunis-wp.ibthemespro.com/works/)
17:56:38	631/631	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2007:59:07%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/tunis-toolkit/assets/img/right-arrow.png	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/tunis-toolkit/assets/img/right-arrow.png	(from https://tunis-wp.ibthemespro.com/works/)
17:56:38	639/639	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2007:59:07%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/tunis-toolkit/assets/img/close-button.png	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/tunis-toolkit/assets/img/close-button.png	(from https://tunis-wp.ibthemespro.com/works/)
17:56:39	609/609	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Oct%202023%2011:41:22%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/elementor/css/post-233.css?ver=1697283682	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/elementor/css/post-23354ba.css	(from https://tunis-wp.ibthemespro.com/contact/)
17:56:39	675/675	---M-Z	200	added ('OK')	text/css	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://tunis-wp.ibthemespro.com/contact/)
17:56:40	12377/12377	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:38%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/pages/233	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/pages/233.json	(from https://tunis-wp.ibthemespro.com/contact/)
17:56:40	2132/2132	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:39%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2Fcontact%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embede109.json	(from https://tunis-wp.ibthemespro.com/contact/)
17:56:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:56:39%20GMT	https://tunis-wp.ibthemespro.com/?p=233	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index85b0.html	(from https://tunis-wp.ibthemespro.com/contact/)
17:56:42	2289/2289	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:56:40%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed4f9a	(from https://tunis-wp.ibthemespro.com/contact/)
17:56:42	544/544	---M-Z	200	added ('OK')	text/css	date:Mon,%2016%20Oct%202023%2014:29:47%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/elementor/css/post-241.css?ver=1697466587	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/elementor/css/post-2411e19.css	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:43	12634/12634	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:41%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/pages/241	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/pages/241.json	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:43	2117/2117	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:42%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2Fblog%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedafd3.json	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:56:42%20GMT	https://tunis-wp.ibthemespro.com/?p=241	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index03e1.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:44	2274/2274	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:56:42%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2Fblog%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedb3fd	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:45	45810/45810	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-6.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-6.jpg	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:45	48027/48027	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:43%20GMT	https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:45	52884/52884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-1.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-1.jpg	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:45	60507/60507	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-2.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-2.jpg	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:46	90147/90147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-3.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-3.jpg	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:46	48010/48010	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:44%20GMT	https://tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/top-10-toolkits-for-deep-learning-in-2020/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:46	48066/48066	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:44%20GMT	https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:46	48090/48090	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:45%20GMT	https://tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/everything-you-need-to-know-about-web-accessibility/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:47	76301/76301	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-4.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-4.jpg	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:48	37738/37738	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-5.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-5.jpg	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:50	48033/48033	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:46%20GMT	https://tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/how-to-inject-humor-comedy-into-your-brand/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:50	48021/48021	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:46%20GMT	https://tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/women-in-web-design-how-to-achieve-success/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:50	39466/39466	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:46%20GMT	https://tunis-wp.ibthemespro.com/blog/page/2/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/blog/page/2/index.html	(from https://tunis-wp.ibthemespro.com/blog/)
17:56:51	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
17:56:51	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
17:56:51	90060/90060	---M--	200	added ('OK')	font/woff	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
17:56:51	76764/76764	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
17:56:51	134040/134040	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
17:56:52	747545/747545	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Oct%202023%2007:59:05%20GMT	https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://tunis-wp.ibthemespro.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
17:56:52	5984/5984	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:51%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1830	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1830.json	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:52	898/898	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:53	2494/2494	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:51%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F14%2Fevergreen-versus-topical-content-an-overview%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed8f9f.json	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:56:51%20GMT	https://tunis-wp.ibthemespro.com/?p=1830	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index8b41.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:54	2683/2683	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:56:52%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F14%2Fevergreen-versus-topical-content-an-overview%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed7448	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:54	691/691	---M--	200	added ('Not%20Acceptable')	text/html	date:Thu,%2025%20Apr%202024%2012:56:53%20GMT	https://tunis-wp.ibthemespro.com/xmlrpc.php	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/xmlrpc.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:54	25136/25136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-6-730x390.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-6-730x390.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:55	3934/3934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-6-150x150.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-6-150x150.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:55	42492/42492	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:53%20GMT	https://tunis-wp.ibthemespro.com/author/bostami/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/author/bostami/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:55	38849/38849	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:54%20GMT	https://tunis-wp.ibthemespro.com/tag/app/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/app/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:56	37260/37260	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:54%20GMT	https://tunis-wp.ibthemespro.com/tag/design/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/design/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:56	4791/4791	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-1-150x150.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-1-150x150.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:57	4734/4734	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-2-150x150.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-2-150x150.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:57	6352/6352	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-3-150x150.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-3-150x150.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:57	6359/6359	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-4-150x150.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-4-150x150.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:58	2981/2981	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2014%20Oct%202023%2007:59:12%20GMT	https://tunis-wp.ibthemespro.com/wp-includes/js/comment-reply.min.js?ver=6.4.2	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-includes/js/comment-reply.min1e39.js	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:58	39002/39002	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:56%20GMT	https://tunis-wp.ibthemespro.com/category/education/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/education/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:56:59	6003/6003	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:58%20GMT	https://tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1719	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/wp/v2/posts/1719.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/)
17:57:00	37443/37443	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:58%20GMT	https://tunis-wp.ibthemespro.com/category/information/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/information/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:00	35700/35700	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:58%20GMT	https://tunis-wp.ibthemespro.com/category/skill/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/skill/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:00	38933/38933	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:56:58%20GMT	https://tunis-wp.ibthemespro.com/category/learn/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/learn/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:00	2521/2521	---M-Z	200	added ('OK')	application/json	date:Thu,%2025%20Apr%202024%2012:56:59%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Fhow-to-own-your-audience-by-creating-an-email-list%2F	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embedd277.json	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/)
17:57:01	34852/34852	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:00%20GMT	https://tunis-wp.ibthemespro.com/category/travel/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/travel/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:01	34899/34899	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:00%20GMT	https://tunis-wp.ibthemespro.com/category/uncategorized/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/uncategorized/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:01	34871/34871	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:00%20GMT	https://tunis-wp.ibthemespro.com/category/webdesign/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/category/webdesign/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:02	2710/2710	---M-Z	200	added ('OK')	text/xml	date:Thu,%2025%20Apr%202024%2012:57:00%20GMT	https://tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftunis-wp.ibthemespro.com%2F2023%2F10%2F12%2Fhow-to-own-your-audience-by-creating-an-email-list%2F&format=xml	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-json/oembed/1.0/embed5c19	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/)
17:57:02	35677/35677	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:00%20GMT	https://tunis-wp.ibthemespro.com/tag/best/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/best/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:02	35663/35663	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:01%20GMT	https://tunis-wp.ibthemespro.com/tag/it/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/it/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:02	40515/40515	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:01%20GMT	https://tunis-wp.ibthemespro.com/tag/personal/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/personal/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:03	30484/30484	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2007:59:10%20GMT	https://tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-1-730x390.jpg	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/wp-content/uploads/2023/09/blog-post-1-730x390.jpg	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/)
17:57:03	38891/38891	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Apr%202024%2012:57:01%20GMT	https://tunis-wp.ibthemespro.com/tag/resume/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/tag/resume/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/14/evergreen-versus-topical-content-an-overview/)
17:57:03	915/915	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a72f26ba02dee19df9414bf0708b7fc0%22	https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/feed/	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/feed/index.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/)
17:57:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Apr%202024%2012:57:02%20GMT	https://tunis-wp.ibthemespro.com/?p=1719	C:/My%20Web%20Sites/moex/tunis-wp.ibthemespro.com/index8042.html	(from https://tunis-wp.ibthemespro.com/2023/10/12/how-to-own-your-audience-by-creating-an-email-list/)
